system:index,AreaM2,B11,B12,B2,B3,B4,B8,class,FEATURETYP,.geo
0000000000000000025d_0,n/a,2634,1659,706,1178,2004,3274,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.08720679992965,-34.704749118682095]}"
00000000000000000260_0,n/a,2872,2290.5,506,708,875.5,1723,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.57058110575068,-35.864384318951984]}"
00000000000000000262_0,n/a,2065.5,1114,361,705,586,3574,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.33244229821244,-37.64188077163928]}"
00000000000000000264_0,n/a,3206.5,2613.5,713,899,1155,2257,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.29524747116804,-36.03093197262774]}"
00000000000000000265_0,n/a,4674.5,4163,1063,1645,2648,3609,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.21637538922235,-35.26565718208632]}"
00000000000000000266_0,n/a,1213,599,192,269,285,2024,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.10096932090408,-37.52914220348228]}"
00000000000000000267_0,n/a,3721,2865,666,1062,1890,2798,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.79534416411923,-35.19594791603865]}"
00000000000000000268_0,n/a,4267,3896,498,894,1764,2406,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.1867309848464,-34.25208804701426]}"
00000000000000000269_0,n/a,5669,5336,877,1594,3190,3950,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65259729119077,-34.53101494273338]}"
0000000000000000026a_0,n/a,1025,460,214,300,276,2248,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.14275013017934,-37.74374972485843]}"
0000000000000000026c_0,n/a,1980,1233,346,469,491,1776,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.31971366686903,-37.2353931055752]}"
0000000000000000026d_0,n/a,4164.5,2551,665,972.5,1564,2852,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.60400300860175,-37.071181071638144]}"
0000000000000000026e_0,n/a,3247,2584.5,709,1036.5,1426,2304,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.0826208176988,-35.63145116577979]}"
00000000000000000271_0,n/a,3727.5,2994.5,754,1091,1683,2489,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.0146137764091,-35.223256700675876]}"
00000000000000000272_0,n/a,3812,2543,592,883,1384,2452,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.04300053938726,-36.0869868463568]}"
00000000000000000274_0,n/a,2780,2220,1085.5,1609,1751,3465,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.26626848174578,-37.78471290181428]}"
00000000000000000275_0,n/a,2520,1542,321,455,546,2070,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.66142822666626,-37.22254719701229]}"
00000000000000000276_0,n/a,2020,1178,349.5,471,458,2155.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.56127064676878,-37.414786667813864]}"
00000000000000000277_0,n/a,2162,1516,514,657,707,2100,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.71792768375553,-37.432213984325784]}"
00000000000000000278_0,n/a,5251,4406,1152,1794,2744,3632,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.31770992755287,-34.876596832534155]}"
00000000000000000279_0,n/a,5477,5071,875,1508,2902,3680,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.32138844593592,-34.40821524339424]}"
0000000000000000027a_0,n/a,1328,723,270,328,371,2132,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.0724028948691,-37.44829382791152]}"
0000000000000000027c_0,n/a,1384.5,694,213,282,316.5,1640.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.74129302970633,-37.1790687372609]}"
0000000000000000027e_0,n/a,4318,3986,1004,1392,2008,2590,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.39837406578496,-34.16620910585244]}"
0000000000000000027f_0,n/a,1357,831,204,251,347,1488,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.58327022266602,-37.48314846093536]}"
00000000000000000281_0,n/a,2167.5,1797,1697.5,1601,1575.5,3159,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.74192185040522,-37.635143407008385]}"
00000000000000000282_0,n/a,3685,3216.5,973.5,1410,1697,2659,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.36998730280678,-35.47182053979175]}"
00000000000000000283_0,n/a,1433,724,370,464,470,1994,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.74372305525532,-37.466529628179146]}"
00000000000000000286_0,n/a,4296,3357,833,1352,2370,3250,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.36011040896332,-35.12974207959904]}"
00000000000000000289_0,n/a,1268,563.5,300.5,369,365,2580.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.07717311443864,-37.54764749833514]}"
0000000000000000028b_0,n/a,4151,3430,844,1246,2020,2900,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.71656191370195,-35.05724803617059]}"
0000000000000000028c_0,n/a,3215,2318,539,979,1202,3754,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.8403497598536,-34.642495869492606]}"
0000000000000000028d_0,n/a,3978,2884,541,943,1554,2844,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.48389368083312,-35.225232994300946]}"
0000000000000000028f_0,n/a,4629,4366,748,1168,1982,2734,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.1621262946252,-35.12857426972968]}"
00000000000000000291_0,n/a,1724,964,440,602,723,2544,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.01698141612076,-36.96293407990174]}"
00000000000000000293_0,n/a,3669,3297,761,1206,1650,2656,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.38670054137324,-35.22559232041459]}"
00000000000000000294_0,n/a,1050,524,121,275,182,1698,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.04842245106494,-37.397808508944]}"
00000000000000000295_0,n/a,3922,3045,1650,2389,2791,3838,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.96485625823257,-35.841207784621695]}"
00000000000000000296_0,n/a,1780,1449,838,950.5,960.5,2793,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.09621739846196,-37.34337060272636]}"
00000000000000000297_0,n/a,3979.5,3678.5,588.5,909.5,1617,2145,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.06968050332563,-34.32386343821541]}"
00000000000000000298_0,n/a,3025,1697,435,778,805,3706,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.6889166743603,-37.011622768301024]}"
00000000000000000299_0,n/a,4960.5,4657,706,1239,2416,3155,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.54470962556803,-34.488704292851345]}"
0000000000000000029a_0,n/a,1430.5,741,172,263,316.5,1653,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.20248352229146,-37.38981350291534]}"
0000000000000000029b_0,n/a,2486,2081,452,693,795,1610,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.0258427174606,-35.45897463122884]}"
0000000000000000029c_0,n/a,3679,3067,893,1220,1880,2608,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.33190788332382,-35.85001127440607]}"
0000000000000000029d_0,n/a,3743,2650.5,1323,1763,2528,3565,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.98219374321607,-35.96185152727895]}"
0000000000000000029e_0,n/a,4485.5,3969,944,1480,2083,3009,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.0476717788647,-34.956996050462855]}"
0000000000000000029f_0,n/a,1019.5,440,163.5,216,215.5,2089,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.0009959783453,-37.260276438945304]}"
000000000000000002a0_0,n/a,4290,3712,593,963,1848,2648,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.1971605907059,-34.77499737390024]}"
000000000000000002a2_0,n/a,3993,3382,1638,2354,3466,4180,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.95551377927774,-35.26421987763173]}"
000000000000000002a6_0,n/a,2792,1928.5,655,965.5,1579,2416,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.96871443967242,-35.85234689414478]}"
000000000000000002a7_0,n/a,1817,1009.5,300,453.5,459.5,2221,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.41106775698213,-37.13819539183346]}"
000000000000000002a8_0,n/a,3240.5,2419.5,800,997,1129,2246,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.1375353272496,-37.64089262482675]}"
000000000000000002ab_0,n/a,3332.5,2738.5,482,851.5,1297,2345,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.97230770080893,-34.15524965938618]}"
000000000000000002ac_0,n/a,3399,2765.5,707.5,1013.5,1344.5,2676,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.49800180507566,-37.61636861757029]}"
000000000000000002ad_0,n/a,4023.5,3589,569.5,903,1596,2279,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.07498513778378,-34.23403190980346]}"
000000000000000002ae_0,n/a,4463.5,4052.5,899.5,1318,2001,2719,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.21421943254046,-34.48358389573187]}"
000000000000000002af_0,n/a,4053,3441,935,1378,1976,2952,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.67352803731077,-34.92824996137103]}"
000000000000000002b0_0,n/a,3057,2538,831.5,1100,1375,2323,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.30216449885575,-35.57027589493125]}"
000000000000000002b1_0,n/a,3727,3082,642,938,1350,2192,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.19293850887053,-34.761432813110034]}"
000000000000000002b3_0,n/a,862,435,120,170,174,1660,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.8260848439635,-37.612685524905395]}"
000000000000000002b4_0,n/a,2844,2205,346,596,931,2089,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.4671850165485,-34.82045212727669]}"
000000000000000002b5_0,n/a,1818,1085,309,457,510,2076,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.0021592139328,-37.62256699303071]}"
000000000000000002b6_0,n/a,2377,1368.5,356.5,780.5,780.5,3656,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.16302003562748,-34.179953329699465]}"
000000000000000002b7_0,n/a,4910,4075.5,707,1173,2041,2974,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.18772370594078,-35.00595423344737]}"
000000000000000002b8_0,n/a,5011,4619,846,1426,2602,3306,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6099273151951,-34.52382842046042]}"
000000000000000002b9_0,n/a,2764,1950.5,535.5,720.5,1026.5,1828,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.87690661763543,-35.904000022981656]}"
000000000000000002ba_0,n/a,3786,2960,697,1152,1902,2762,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.86289289920316,-35.101175653564034]}"
000000000000000002bc_0,n/a,4553,3997,725,1212,2174,2898,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.98470902601161,-34.97918443798061]}"
000000000000000002bd_0,n/a,3413,2944,1081,1385,1720,2635.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.15062328470665,-34.15147673519288]}"
000000000000000002c0_0,n/a,4538,3507,1158,1714,2592,3460,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.6576324310637,-35.17088491961171]}"
000000000000000002c1_0,n/a,4002,3167.5,733.5,1176,1956,2718,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.2829405517756,-35.30446440236028]}"
000000000000000002c2_0,n/a,3514,2957.5,842.5,1108,1332,2117,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.38543832569363,-35.65893961347385]}"
000000000000000002c5_0,n/a,1387,824,247,370,374,1712,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.0262340635472,-36.874090698302325]}"
000000000000000002c6_0,n/a,4646.5,3587.5,1104,1507,2270,3247,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.1400277386359,-36.16487078148996]}"
000000000000000002c7_0,n/a,1586,880,247,400,476,1764,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.74470205350414,-37.67601675243582]}"
000000000000000002c8_0,n/a,4488.5,3919.5,730.5,1175,2050,2912,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.0079662433066,-34.549250743001004]}"
000000000000000002c9_0,n/a,3155,2371,534,890,1566,2350,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.78815764184625,-35.05796668839789]}"
000000000000000002ca_0,n/a,3688,2890,1034,1510,2302,3386,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.42191907479258,-36.1704403362515]}"
000000000000000002cc_0,n/a,2494,1903,354,541.5,817.5,1946,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.18556317497703,-35.586894727687465]}"
000000000000000002ce_0,n/a,2905,2355.5,480,720.5,1064,1862,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.30063736287275,-34.636297494032185]}"
000000000000000002cf_0,n/a,3767,3159,1029,1344,1811,2596,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.16248104645703,-34.15408184951683]}"
000000000000000002d0_0,n/a,1789,939,270,514,419,2392,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.8894206457758,-37.80905724601392]}"
000000000000000002d1_0,n/a,1208.5,615.5,179.5,278,287,1980,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.60247587261875,-37.35549785906198]}"
000000000000000002d2_0,n/a,4827.5,4271,1059,1596,2504,3294,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.10409055298925,-34.91890748241619]}"
000000000000000002d3_0,n/a,3865,3471.5,1152,1536,1811,2855,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.10965553346895,-35.81210236941622]}"
000000000000000002d4_0,n/a,1322,804,217,319,381,1832,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.8701921244138,-37.31031260027076]}"
000000000000000002d5_0,n/a,2378.5,1392.5,918.5,1163,1018,3778,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.38238862800947,-37.69308474283409]}"
000000000000000002d6_0,n/a,2293,1464,641.5,1155,1073.5,4558,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.85193802701875,-37.538574513965536]}"
000000000000000002d7_0,n/a,3007.5,2562,2301,2344.5,2330.5,3691,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.61463057464547,-37.66074539260579]}"
000000000000000002d9_0,n/a,4333,3690,730,1196,2114,3140,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.5419294224691,-34.998947374231236]}"
000000000000000002da_0,n/a,1229,534,153,387,164,3464,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.35447846836448,-37.33447728141358]}"
000000000000000002db_0,n/a,1416,770,197,300,274,1862,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.80120608487525,-37.540191481476946]}"
000000000000000002dc_0,n/a,1242,646,256,390,352,2088,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.74299525446432,-36.69343949466589]}"
000000000000000002dd_0,n/a,3411,2995.5,606.5,979.5,1376,2404,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.32767665292474,-35.026615484982116]}"
000000000000000002de_0,n/a,2917.5,2324.5,619,898,1203,2136,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.4407745471954,-34.88315453410823]}"
000000000000000002df_0,n/a,1336,676,334.5,473.5,385.5,2483,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.60025753009958,-37.75111591018821]}"
000000000000000002e0_0,n/a,5079,4047,1428,2020,2894,3792,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.03204566720285,-35.315064522712895]}"
000000000000000002e2_0,n/a,2877,2290,478,699,932,1894,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.5269275572243,-34.87794430546033]}"
000000000000000002e3_0,n/a,3615,2955,441,720,1122,2358,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.9976401918211,-35.00936783152702]}"
000000000000000002e5_0,n/a,1200,591.5,244,359.5,294,2333.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.36624182430458,-37.27042740165586]}"
000000000000000002e7_0,n/a,4053,2955.5,1316,1886,2792,3776,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.1164873039101,-35.388007723783396]}"
000000000000000002e8_0,n/a,970,452,154,265,246,1876,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.01006438843305,-37.293424272929315]}"
000000000000000002e9_0,n/a,2323.5,1489.5,686,1065.5,1698,3613,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.65889007246147,-37.50982842487371]}"
000000000000000002ec_0,n/a,1225,654,185,250,279,1404,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.5459947126569,-36.955118736929904]}"
000000000000000002ed_0,n/a,1504,761,236,521,310,3674,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.71350764173593,-34.76484641118969]}"
000000000000000002ee_0,n/a,2592,1805.5,647.5,1039,1754,2644,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.18314229799176,-35.83716536584316]}"
000000000000000002ef_0,n/a,3325.5,2784.5,624,888.5,1362,2311,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.07884331922364,-34.598658083627576]}"
000000000000000002f0_0,n/a,3566,3118.5,1061,1510,1926,2926,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.3139324290777,-35.495805557877745]}"
000000000000000002f1_0,n/a,1186,607,164,253,314,1921,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.65531510845238,-37.13523095139587]}"
000000000000000002f2_0,n/a,1933,1678,1614,1536,1416,2136,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.79644043958757,-37.69739665619787]}"
000000000000000002f3_0,n/a,3678,3069,819.5,1266,1940,2743,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.16652346523554,-34.84785074344233]}"
000000000000000002f4_0,n/a,1776.5,1126.5,320,430.5,520.5,1704,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.1739125219746,-37.53192698086305]}"
000000000000000002f5_0,n/a,2974,2420,491,697,955,1822,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.9939570991562,-34.85925934755065]}"
000000000000000002f6_0,n/a,1735,989,338,430,540,1854,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.11211300470902,-37.75650580189293]}"
000000000000000002f9_0,n/a,1187.5,694.5,398,489,488,1890,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.33391162264,-37.64736049487241]}"
000000000000000002fa_0,n/a,3960,2902,883,1272,1576,3208,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.48625674626294,-37.754349845211046]}"
000000000000000002fb_0,n/a,1820,1029,366,551,597,2196,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.94565518256167,-36.94326097517953]}"
000000000000000002fc_0,n/a,2995,2416,492.5,761,1150,2083,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5776777964952,-34.601802187122]}"
000000000000000002fd_0,n/a,4040,3520,870,1376,1968,3056,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.2074866421914,-34.79655694071911]}"
00000000000000000300_0,n/a,2784,1882,340,432,572,1986,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.7307781666003,-37.16864827996511]}"
00000000000000000301_0,n/a,2806,1817,537,867,1542,2612,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.9780569186273,-35.843453572832]}"
00000000000000000303_0,n/a,1655,961,250,361,430,1772,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.47323117464322,-37.52051837675473]}"
00000000000000000304_0,n/a,1015,430.5,201,273,236.5,2303,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.37774940850503,-37.38990333444375]}"
00000000000000000306_0,n/a,4093,3525.5,912.5,1291,1825,2602,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.1342785208175,-35.68759587103726]}"
00000000000000000307_0,n/a,1466.5,853.5,273.5,384,442,1834,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.1381641479485,-36.9685934661917]}"
